Open,High,Low,Close,Volume,VIX_Open,VIX_High,VIX_Low,VIX_Close,VIX_Volume,RETURN,RSI,EMA20,MACD,ATR,VOL_THRESHOLD,NEXT_DAY_RETURN,Target,RANGE,VIX_CHANGE,MOMENTUM_3,MOMENTUM_5
27649.779296875,27694.41015625,27248.44921875,27458.640625,11400,15.15999984741211,15.399999618530273,14.369999885559082,14.5,0,3.862492149653285e-05,29.27969373814139,28402.557027267823,-301.576943282711,393.1851836847417,0.014319178762504442,0.018836283888325145,2,445.9609375,-0.04353561042579923,-0.024965806796279355,-0.028393799915174323
27655.7890625,28017.970703125,27624.759765625,27975.859375,11100,14.5,15.1899995803833,14.109999656677246,14.260000228881836,0,0.018836283888325145,41.40424018375026,28361.91915562327,-295.8149129836529,405.0526761447601,0.014478649993026714,-0.0006566068401607783,1,393.2109375,-0.016551708352976813,-0.004836778777729034,-0.007667423612926827
28069.849609375,28180.640625,27868.2109375,27957.490234375,11100,14.260000228881836,14.739999771118164,13.859999656677246,14.489999771118164,0,-0.0006566068401607783,41.13451159765801,28323.402115504385,-289.39473621249635,398.4367483844201,0.01425152061376826,0.010825377674741343,2,312.4296875,0.016128999897944807,0.018206635647701086,-0.007252059307844005
27954.859375,28298.33984375,27889.01953125,28260.140625,8100,14.489999771118164,14.680000305175781,13.569999694824219,13.670000076293945,0,0.010825377674741343,47.23374825705259,28317.377211646824,-256.92368637085383,399.21414582124726,0.014126403372108035,0.008645403281676067,2,409.3203125,-0.056590732075694206,0.02918935467148609,0.005275734324760473
28351.939453125,28530.810546875,28221.990234375,28504.4609375,8300,13.670000076293945,15.050000190734863,13.600000381469727,14.569999694824219,0,0.008645403281676067,51.59404959883969,28335.194709347128,-209.06556043941237,392.75744344115816,0.013778806212204243,0.00042550905546301365,1,308.8203125,0.0658375723121627,0.018894917772298125,0.03812720772902467
28582.330078125,28641.080078125,28274.359375,28516.58984375,11900,14.569999694824219,14.899999618530273,13.979999542236328,14.25,0,0.00042550905546301365,51.80695729155087,28352.47043643312,-168.21981614338802,390.8976762757183,0.01370772867364404,0.006703471814035966,1,366.720703125,-0.02196291705743092,0.019998204584457335,0.03852882716221506
28601.490234375,28763.060546875,28566.609375,28707.75,9800,14.25,14.699999809265137,13.350000381469727,14.350000381469727,0,0.006703471814035966,55.15482828324469,28386.30658534425,-119.05188645398812,380.58146390780985,0.01325709830647856,0.0061816386690005665,1,196.451171875,0.007017570629454406,0.015838894113783253,0.026161506432722303
28858.419921875,28906.7109375,28622.439453125,28885.2109375,13100,14.350000381469727,14.890000343322754,13.289999961853027,14.420000076293945,0,0.0061816386690005665,58.067084021056985,28433.82128554956,-65.01685950127649,373.7021796554663,0.012937491800356228,-0.00020183609313484396,1,284.271484375,0.0048780273842090605,0.013357558342704579,0.0331832612780214
28889.26953125,28907.810546875,28756.75,28879.380859375,8000,14.420000076293945,14.789999961853027,13.430000305175781,14.260000228881836,0,-0.00020183609313484396,57.933976240660236,28476.255530675793,-22.40586900982089,357.79920588543297,0.012389434788359808,0.005715447798335216,1,151.060546875,-0.011095689775698747,0.012722103786351413,0.02191214270983477
28955.130859375,29072.509765625,28843.939453125,29044.439453125,8500,14.260000228881836,14.930000305175781,13.0600004196167,14.489999771118164,0,0.005715447798335216,60.68195746980317,28530.368285194763,24.401214996414637,348.5685706436163,0.012001215282745368,-0.008426742075535731,0,228.5703125,0.016128999897944807,0.011728172814832183,0.01894364944522109
